id	type	message	created_time	comments	likes	commentsandlikes
97730949316_10151393629494317	photo	Vejam a quantidade de compartilhamentos que a imagem conseguiu...	2013-03-17T13:34:43+0000	14	7	21
97730949316_10151393754224317	link		2013-03-17T15:07:39+0000	0	2	2
97730949316_10151392755234317	video	A próxima criação do Partido Pirata	2013-03-17T01:56:24+0000	2	3	5
97730949316_10151393347849317	link	Centro seguro de uso de drogas na Suíça_ opiniões?__http://coletivodar.org/2013/02/conheca-o-interior-de-um-centro-de-uso-seguro-de-drogas/	2013-03-17T10:00:15+0000	3	1	4
97730949316_10151393257564317	link	Amigos com acesso ao sistema_ gostaria de pedir uma opinião sobre minha idéia de um sistema de EaD totalmente aberto. http://social.partidopirata.org/diretorio-nacional/discussoes-piratas/cursos-gratuitos-para-todos-por-todos__Copio o texto aqui_ para discussão com os membros do Facebook também.__Amigos Piratas_ desde que eu iniciei meus blogs de conteúdo_ minha idéia sempre foi levar conteúdo de graça para as pessoas. Sobrevivendo basicamente de anúncios e posts patrocinados.__No entanto_ ultimamente venho perdendo essa visão e adotando algo mais aberto. Na verdade_ teoricamente sem nenhum direito autoral (Domínio Público se aplica?).__Como somos muitos Piratas_ das mais variadas profissões e áreas de conhecimento_ gostaria de pedir a colaboração e a opinião de todos. Estou afim de montar um portal com conteúdo 100% gratuito e com licença CC_ GNU ou de Domínio Público.__Servirá de várias maneiras benéficas tanto ao partido quanto para a sociedade. Tendo em vista que os cursos serão variados (minha idéia seria fazer um iPED só que totalmente gratuito). Não sei se caberia gerar certificados (não sei os requisitos para isso).__Para o partido_ servirá como exposição gratuita e principalmente para mostrar o quão ligado as licenças livres e a livre exploração da cultura. Bem como das práticas de melhoria da educação brasileira. Ou seja_ estamos ajudando a educação antes de mesmo de sermos um partido _oficial_.__Para a sociedade_ poderá ser usado como meio de consulta e até mesmo de formação para pessoas sem condições financeiras para pagarem faculdades ou cursos profissionalizantes. E é nesse caso que eu acho válido gerar certificados.__O sistema poderia ser em WordPress_ inclusive esse tema parece ser interessantíssimo: http://themeforest.net/item/academy-learning-management-theme/full_screen_preview/4169073 (custa $55_ mas eu comparei_ podem ficar tranquilos).__Gostaria não só da opinião de vocês sobre a plataforma_ como também sugestões de cursos. Posso cuidar de toda a parte de Publicidade/Comunicação bem como de Front-End (Desenvolvimento de Sites).	2013-03-17T09:05:54+0000	1	1	2
97730949316_10151392802264317	status		2013-03-17T02:55:03+0000	1	5	6
97730949316_10151392982029317	video	Isso é um  vídeo pirata? Bom Domingo. Fica   apergunta. _http://www.youtube.com/watch?v=il-cG20QeG4	2013-03-17T04:15:22+0000	4	6	10
97730949316_10151246709734317	link		2013-01-12T01:55:33+0000	138	9	147
97730949316_10151392258569317	link	Acessem para discutirmos sobre isso.	2013-03-16T20:49:07+0000	3	2	5
97730949316_10151386737799317	link		2013-03-13T23:38:59+0000	1	1	2
97730949316_10151390667279317	video	Olhem o risco que corremos! _Já houveram alguns saindo.... Navio fantasma_ só em lendas e desenho por favor.__http://www.youtube.com/watch?v=rdi-4cUHT3k	2013-03-16T04:07:06+0000	8	10	18
97730949316_10151392793339317	link	Galera_ vamos parar um pouquinho o que estamos fazendo e jogar um jogo flash?_vale muito a pena jogar e ler seu conteúdo..._É um jogo educacional sobre GLS._Muito interessante e bom pra fazer a cabeça fluir com alguns tabus!_Joguem e comentem!__http://www.kongregate.com/games/krangGAMES/beloved?tab=achievements	2013-03-17T02:42:30+0000	0	0	0
97730949316_10151390283754317	status	Quem ta afim de fazer um podcast pirata falando sobre assunto dos piratas etc... marcamos pelo skype com todos ???	2013-03-16T01:15:21+0000	12	2	14
97730949316_10151390735309317	status	Bem q agt podia ter uma sala no IRC pra interagir...	2013-03-16T04:33:23+0000	5	3	8
97730949316_10151392578124317	photo		2013-03-17T00:25:02+0000	0	0	0
97730949316_10151392426799317	link	Piratas_ vamos dar uma força pro Fabricio Krithika Do Canto_ candidato pelo Partido Pirata da Alemanha nas eleições de setembro. Curte lá a fan  page dele. E se conhecer algum eleitor alemão_ pede um votinho kkkkkk http://www.facebook.com/pages/Fabr%C3%ADcio-do-Canto/482623761792530?ref=stream	2013-03-16T22:00:47+0000	2	6	8
97730949316_10151392101064317	video	Piratas	2013-03-16T18:24:26+0000	1	2	3
97730949316_10151388527109317	photo	Atenção galera de São Paulo e região metropolitana!____Vamos nos reunir neste sábado? __Colocar a conversa em dia e pensar em alguns pontos para o futuro_ sem esquecer dos projetos e ideias como o canal pirata_ chame_ compartilhe com todos! __Arroy! P-)	2013-03-15T00:35:23+0000	1	3	4
97730949316_10151389758459317	link	ahttp://jconline.ne10.uol.com.br/canal/cultura/literatura/noticia/2013/03/15/slavoj-zizek-estou-cansado-das-analises-culturais-e-politicas-76499.php	2013-03-15T18:28:15+0000	1	1	2
97730949316_10151391717759317	photo	Uma leitura que vale a pena...  Estatuto do PCC (Primeiro Comando da Capital).__https://www.facebook.com/photo.php?fbid=466884600050782&set=a.281467585259152.65668.281464138592830&type=1	2013-03-16T14:16:11+0000	0	2	2
97730949316_10151390774619317	video		2013-03-16T05:00:30+0000	1	4	5
97730949316_10151391661169317	link	http://chrisblattman.com/files/2013/03/photo.jpg	2013-03-16T13:26:21+0000	0	0	0
97730949316_10151390789904317	photo	kopimi	2013-03-16T05:08:55+0000	0	11	11
97730949316_10151390732524317	video	https://www.youtube.com/watch?v=T-1itpAVsn4	2013-03-16T04:32:54+0000	0	0	0
97730949316_10151390235414317	photo		2013-03-16T00:32:17+0000	0	1	1
97730949316_10151390155494317	video	pq hoje é sexta...	2013-03-15T23:03:39+0000	0	1	1
97730949316_10151389951439317	link	:D	2013-03-15T21:21:19+0000	1	3	4
97730949316_10151389977684317	status	Nova versão circulando por aí.	2013-03-15T21:40:04+0000	0	1	1
97730949316_10151389360769317	link	Criado no Brasil o Banco Nacional de Perfis Genéticos e a Rede Integrada de Bancos de Perfis Genéticos: http://www.planalto.gov.br/ccivil_03/_Ato2011-2014/2013/Decreto/D7950.htm Vou organizar um debate aki na universidade sobre as Vantagens/Desvantagens desse catálogo. C/o Decreto_ o governo federal cria um órgão central p/armazenar todas as informações genéticas de acusados e condenados criminalmente. As informações do Banco Nacional poderão ser usadas como subsídio para a apuração de crimes... Ou seja._Minha opinião: trocaremos as autocracias legais e financeiras por _genetocracias__ onde governos nos dirão o q é crime e o q não é? Acho q vale um bom debate!	2013-03-15T13:45:45+0000	2	2	4
97730949316_10151389782854317	link	Ciência e Tecnologia vai recriar subcomissão sobre Programa Nacional de Banda Larga_ _Requerimento aprovado visa analisar o impacto que a infraestrutura de comunicação representa na economia e no desenvolvimento social do País	2013-03-15T18:49:08+0000	1	2	3
97730949316_10151389790604317	link		2013-03-15T18:55:49+0000	1	2	3
97730949316_10151389260754317	link	_Como todas essas diferenças_ como podemos trabalhar juntos com um objetivo comum_ sem deixar que nossas diferenças destruam nossa cooperação?_ A RESPOSTA É A CHAVE PARA NOSSO CRESCIMENTO!_http://piratetimes.net/political-differences-between-the-pirate-parties/	2013-03-15T11:57:19+0000	13	3	16
97730949316_10151389707319317	link	Denunciar crimes de guerra não é crime!	2013-03-15T17:45:38+0000	0	5	5
97730949316_10151389673744317	link	Acho que é um excelente exemplo de como o compartilhamento de informação ajuda o todo.	2013-03-15T17:14:51+0000	1	3	4
97730949316_10151389357904317	link	http://www.valor.com.br/brasil/3046408/regime-de-patentes-vai-ser-modificado	2013-03-15T13:42:23+0000	0	0	0
97730949316_10151389329304317	video	Pra que serve DRM? http://www.youtube.com/watch?v=hWZgvU8xrCY&feature=share&list=UU7uuJiBX2Bv0p5mOyamiuWQ	2013-03-15T13:12:05+0000	0	0	0
97730949316_10151386129884317	link	_O Partido Pirata foi entrevistado pela rádio CBN. Confiram como foi a conversa com o pirata Fabrício_ coordenador regional sul do Partido!_	2013-03-13T17:10:20+0000	15	14	29
97730949316_10151388882094317	video	https://www.youtube.com/watch?v=7qFTq081CC0	2013-03-15T05:17:52+0000	0	0	0
97730949316_10151387957334317	link	Colegas_ segue para boicote.....	2013-03-14T15:58:12+0000	33	2	35
97730949316_10151388692409317	link	Vi isso aqui:_http://www.avaaz.org/po/petition/Pelo_fim_do_voto_secreto_na_Camara_e_no_Senado/_que tal?	2013-03-15T03:17:51+0000	0	0	0
97730949316_10151388681729317	video	Cine Pirata  __https://www.youtube.com/watch?v=KBvG7_zDYec__Sinopse__Buscando uma explicação_ um homem se depara com um história de medo_ traição e ornitologia explícita.___Penas_ é uma adaptação da história em quadrinhos do cartunista Laerte Coutinho publicada em 1988 na Chiclete com Banana.	2013-03-15T03:03:18+0000	0	2	2
97730949316_10151387720624317	video	https://www.youtube.com/watch?v=krS9Zm0te9w	2013-03-14T13:43:25+0000	3	6	9
97730949316_10151388017299317	link	edital pede “avaliação ginecológica detalhada_ contendo os exames de colposcopia_ citologia e microflora” às candidatas. Mas_ esses exames são dispensados para as mulheres “com hímen integro”.	2013-03-14T16:59:06+0000	5	2	7
97730949316_10151385869734317	link	O registro de patentes vai na contramão do pioneirismo e da inovação tecnológica	2013-03-13T14:42:41+0000	2	7	9
97730949316_10151388122469317	link	Mais uma vez_ o direito das corporações triunfa sobre o direito individual de livre expressão	2013-03-14T18:29:23+0000	15	4	19
97730949316_10151388212209317	video		2013-03-14T20:03:20+0000	0	0	0
97730949316_10151388208594317	status		2013-03-14T19:59:28+0000	0	0	0
97730949316_10151388157479317	video	CONSELHO DO HE-MAN SOBRE A REDE E O PATROCÍNIO DE BANCOS E CORPORAÇÕES!_http://www.youtube.com/watch?v=wxSgesDyvS4 É... não tá fácil pra ninguém... faça como o He-Man: VEM PARA O PIRATAS!	2013-03-14T19:08:13+0000	0	1	1
97730949316_10151387797919317	link	http://zerohora.clicrbs.com.br/rs/geral/noticia/2013/03/justica-confirma-juri-popular-de-atropelador-de-ciclistas-no-bairro-cidade-baixa-4074044.html__vamos ficar de olho.	2013-03-14T14:55:16+0000	0	0	0
97730949316_10151387775694317	photo		2013-03-14T14:39:50+0000	0	4	4
97730949316_10151387742439317	video		2013-03-14T14:05:28+0000	0	0	0
97730949316_10151387200409317	video	Este é o Deputado Federal_ e Presidente da Comissão dos Direitos Humanos!_Assista! Pense_ Logo_ Revolte-se!__http://www.youtube.com/watch?v=35bnmSimN9Y&feature=youtu.be	2013-03-14T05:24:21+0000	0	1	1
97730949316_10151387131904317	link	é pouca zuera?	2013-03-14T04:06:42+0000	0	2	2
97730949316_10151386403449317	photo		2013-03-13T20:27:32+0000	1	5	6
97730949316_10151386404604317	link	http://cybermundo.com.br/noticias/programa-da-ufba-encontra-solucoes-para-o-lixo-tecnologico/	2013-03-13T20:28:04+0000	1	2	3
97730949316_10151386512764317	status	Alguém tem as manhas para por a legenda em vídeos pelo youtube? Qual é o formato ou código para deixar sincronizado?	2013-03-13T21:35:05+0000	0	0	0
97730949316_10151386498769317	link	Quanto mais a gente pesquisa_ pior fica a situação. A Guardia de Hierro era uma das bandas da extrema direita peronista que operou a guerra suja antes da ditadura de 1976. Vejam isso:_http://www.infoeducasares.com.ar/?p=1223	2013-03-13T21:23:18+0000	0	1	1
97730949316_10151386159224317	link	viram essa??? Justiça proibe protesto no facebook!!! http://www1.folha.uol.com.br/fsp/cotidiano/98398-juiz-proibe-protestos-ate-em-rede-social-contra-predio-na-vila-mariana.shtml	2013-03-13T17:36:04+0000	1	3	4
97730949316_10151386158379317	photo		2013-03-13T17:35:18+0000	0	1	1
97730949316_10151385102489317	photo	alguem esta fazendo o favor de atacar meu modem diversas vezes durante o dia. percebi q o ataque vem de alguem do predio q intercepta meu wifi... alguem tem sugestoes pra completar minha linda arte q vou pendurar no quadro de aviso??	2013-03-13T02:56:33+0000	24	2	26
97730949316_10151385885324317	link	Pra quem admira Aaron Swartz_ dia 11/3 completou 2 meses sem ele.	2013-03-13T14:55:59+0000	0	3	3
97730949316_10151385018964317	link		2013-03-13T01:38:57+0000	2	3	5
97730949316_10151385794424317	status	Massa!	2013-03-13T13:31:24+0000	2	7	9
97730949316_10151385788834317	link	Aulas para educadores na área de dados abertos (em ingles).	2013-03-13T13:25:58+0000	0	1	1
97730949316_10151385723924317	link		2013-03-13T12:27:27+0000	0	1	1
97730949316_10151385707824317	link	Nao pode publicar comentário na internet???	2013-03-13T12:14:45+0000	0	5	5
97730949316_10151382901059317	link	O _MANIFESTO DO AUTO-REPARO__ EM PORTUGUÊS! http://cacher.dozuki.net/static/images/manifesto/ifixit_manifesto_pt.pdf	2013-03-11T23:24:21+0000	21	0	21
97730949316_10151385024109317	link	Clica ai galeraa!!	2013-03-13T01:44:56+0000	1	0	1
97730949316_10151385018399317	link	sugestão de post do Jay Polini ;)	2013-03-13T01:38:06+0000	3	8	11
97730949316_10151384978889317	photo		2013-03-13T00:59:37+0000	4	0	4
97730949316_10151385626914317	status		2013-03-13T10:38:08+0000	0	1	1
97730949316_10151384728744317	video	A revolução que há 2 anos não é noticiada...	2013-03-12T22:21:12+0000	2	3	5
97730949316_10151384771054317	photo	Piratas!_Venham assistir o filme sobre o The Pirate Bay na Sala P.F. Gastal da Usina do Gasômetro em Porto Alegre - RS! Evento gratuito!_Será domingo_ dia 17/03 as 18h. _Após ocorrerá um debate aberto sobre o tema._Compareçam!!! Divulguem!! Venham debater conosco!!!__http://www.facebook.com/events/111930285663719/	2013-03-12T22:38:34+0000	4	8	12
97730949316_10151384623304317	link	Conheçam Extropy_ a primeira filosofia inspirada no Piracy:_http://www.maxmore.com/extprn3.htm	2013-03-12T21:16:39+0000	0	1	1
97730949316_10151384491204317	link	Viram isso?__Legislação. O senador Pedro Taques (PDT-MT) anunciou que apresentará_ nos próximos dias_ uma PEC para incorporar as petições online ao processo legislativo.__Batizado de Medida de Urgência Popular_ o mecanismo pretende impor regime de urgência a projetos de lei que tiverem o apoio de um porcentual do eleitorado - o número exato ainda não foi definido.___Precisamos criar um login cidadão para que as pessoas possam participar__ diz Taques. Segundo ele_ a Justiça Eleitoral seria responsável pelo desenvolvimento de um sistema online que garanta a autenticidade das petições.__http://www.estadao.com.br/noticias/impresso_frenesi-do-abaixo-assinado-pela-internet-desafia-a-classe-politica_1007154_0.htm	2013-03-12T19:27:18+0000	5	2	7
97730949316_10151384489859317	link		2013-03-12T19:25:55+0000	1	4	5
97730949316_10151380077754317	link	Dia D está chegando bora la  divulgar !!!!!	2013-03-10T15:20:37+0000	8	5	13
97730949316_10151384092864317	link	A cultura livre lutando contra um sistema derivado da censura. A Batalha do Copyright.	2013-03-12T15:15:22+0000	5	4	9
97730949316_10151384056544317	link		2013-03-12T14:46:36+0000	1	9	10
97730949316_10151380556129317	status	_Eu sou inteiramente solidário ao movimento pirata_ o partido da liberdade pessoal_ o partido dos hackers_ da Internet_ e do futuro. ELE É O ÚNICO MOVIMENTO POLÍTICO QUE UM FUTURISTA RADICAL E TRANSHUMANISTA PODE APOIAR!_ (Giulio Prisco_ editor da KurzweilAI e membro do Conselho da IEET.org).	2013-03-10T20:14:40+0000	3	8	11
97730949316_10151380976109317	photo	Não tem idade para ser pirata_ né PPBr - Partido Pirata do Brasil?	2013-03-11T00:32:04+0000	3	11	14
97730949316_10151384157099317	link	Olhem só essa pirataria sendo bem vista pela grande mídia	2013-03-12T16:01:25+0000	4	4	8
97730949316_10151383950519317	status	_Membro do partido pirata do brasil participando de ação para ajudar encontrar novas curas para o câncer de mama._ - http://scienceblog.cancerresearchuk.org/2013/03/05/report-from-gamejam-accelerating-science-outside-the-laboratory/__Por que não podemos ter uma cultura popular onde_ ao invés de passar o fim de semana enchendo a cara no bar ou na frente da televisão como uma ameba_ nos juntamos para discutir e tentar criar soluções para alguns dos problemas mais latentes da nossa sociedade?__É realmente tão chato nos encontrarmos para debater questões cruciais para a humanidade ou criar arte juntos_ desenvolver as ciências juntos_ pesquisar_ desafiar_ inspirar e nos conectar-mos? Quero viver num mundo onde estes são os valores compartilhados por nossa cultura_ vamos transformar isto em realidade!	2013-03-12T13:08:08+0000	4	9	13
97730949316_10151384177674317	video	http://www.youtube.com/watch?v=qqLRkJgM9Bo  Esse ficou famoso pela pirataria.	2013-03-12T16:19:04+0000	0	0	0
97730949316_10151369937324317	status	E galera_ vai ter golpe na Venezuela?	2013-03-05T21:58:57+0000	17	1	18
97730949316_10151381010424317	link	Venezuela a um passo a frente de quase todos os países do mundo !!!__Parabéns Chávez_ você é um herói para a comunidade de software livre !__PROYECTO DE LEY INFOGOBIERNO_TÍTULO I_Disposiciones Generales_Objeto de la Ley_Artículo 1. Esta ley tiene por objeto establecer los principios_ bases y lineamientos que regirán el uso de las tecnologías de información en el Poder Público_ con el fin de mejorar la gestión pública y los servicios que se prestan a las ciudadanas y los ciudadanos; fomentar la transparencia del sector público; la participación ciudadana y el ejercicio pleno del derecho de soberanía por parte del Poder Popular; así como_ promover el desarrollo de las tecnologías de información libres en el Estado; garantizar la independencia tecnológica; la apropiación social del conocimiento; la seguridad y defensa de la Nación.__http://www.colibris.org.ve/2013/02/08/proyecto-de-ley-infogobierno-que-saldra-a-discusion-publica/	2013-03-11T01:03:08+0000	7	2	9
97730949316_10151383960014317	status	AJUDA URGENTE: alguém tem alguma dica de onde eu posso baixar em Torrent ou em algum site as LEGENDAS em PORTUGUÊS para o filme THE PIRATE BAY? A versão que eu tenho é a TPB.AFK.The.Pirate.Bay.Away.From.Keyboard.2013.PDTV.x264.AAC.MVGroup.org . OBRIGADO! :)	2013-03-12T13:18:01+0000	3	0	3
97730949316_10151383970859317	status	VALEU! Tenho o filme e baixei a legenda. Pus os dois na mesma pasta_ mas não funcionou… O que fazer? É o nome da pasta?	2013-03-12T13:30:06+0000	1	0	1
97730949316_10151382430809317	status	O que é ser um Pirata em 2013?  por que sempre que falamos sobre fazer material publicitário para o partido vejo imagens de Piratas do seculo 18(espadas_ perna de pau_ papagaio)?  como devemos criar uma imagem de um pirata moderno?__Gostaria muito de saber	2013-03-11T17:59:40+0000	11	5	16
97730949316_10151383859854317	link		2013-03-12T11:29:00+0000	2	0	2
97730949316_10151380353964317	status	Parabéns aos piratas Rodolfo Daniels Jr. e Frederico Neto os aniversariantes do dia (que eu conheço_ claro_ pode ser que hajam outros/outras). Ahoy piratas! o/ rum e felicidades!	2013-03-10T18:29:42+0000	3	7	10
97730949316_10151383355094317	photo		2013-03-12T04:16:33+0000	0	8	8
97730949316_10151382404459317	photo	Vamos enviar uma mensagem assim?	2013-03-11T17:43:23+0000	4	4	8
97730949316_10151383060494317	photo		2013-03-12T01:43:23+0000	0	5	5
